user_id,item_id,timestamp,category,session_length
user_5,item_14,2025-03-26 01:47:01.163750,sports,67
user_24,item_3,2025-03-22 07:34:01.163755,tech,662
user_94,item_15,2025-03-31 20:07:01.163760,gaming,390
user_38,item_5,2025-03-29 16:17:01.163765,health,517
user_27,item_14,2025-04-02 22:34:01.163770,gaming,436
user_2,item_6,2025-04-02 12:41:01.163775,sports,675
user_100,item_2,2025-04-09 19:36:01.163779,gaming,843
user_20,item_15,2025-04-19 19:29:01.163787,health,484
user_43,item_3,2025-04-18 06:42:01.163792,gaming,882
user_26,item_5,2025-04-12 03:11:01.163797,sports,533
user_11,item_5,2025-04-14 04:00:01.163802,gaming,344
user_36,item_12,2025-04-18 03:07:01.163807,gaming,816
user_24,item_5,2025-03-29 23:41:01.163811,sports,438
user_90,item_7,2025-04-11 04:16:01.163816,tech,546
user_45,item_12,2025-03-29 05:20:01.163821,finance,584
user_97,item_17,2025-04-11 11:23:01.163829,health,87
user_49,item_6,2025-04-07 22:36:01.163834,sports,98
user_31,item_18,2025-03-25 14:56:01.163839,sports,175
user_39,item_13,2025-04-11 14:06:01.163844,sports,324
user_64,item_13,2025-03-25 08:20:01.163849,sports,124
user_60,item_11,2025-04-11 00:09:01.163854,health,484
user_10,item_11,2025-04-10 07:56:01.163859,health,769
user_7,item_19,2025-04-18 03:53:01.163864,tech,582
user_68,item_1,2025-03-25 22:33:01.163869,sports,532
user_43,item_7,2025-04-19 03:33:01.163874,health,880
user_8,item_9,2025-04-10 19:56:01.163879,finance,73
user_9,item_17,2025-03-29 22:03:01.163884,tech,569
user_61,item_2,2025-03-26 01:06:01.163889,health,695
user_56,item_15,2025-04-04 07:05:01.163895,finance,53
user_33,item_8,2025-03-26 16:55:01.163900,gaming,574
user_58,item_10,2025-04-14 06:11:01.163909,sports,319
user_33,item_13,2025-03-23 02:11:01.163914,health,241
user_41,item_20,2025-03-29 15:48:01.163919,finance,524
user_59,item_2,2025-04-11 09:13:01.163924,finance,419
user_91,item_7,2025-03-24 21:05:01.163942,gaming,487
user_63,item_13,2025-04-17 08:11:01.163952,sports,531
user_29,item_11,2025-04-01 06:14:01.163960,finance,884
user_23,item_1,2025-03-23 09:14:01.163966,health,579
user_13,item_16,2025-04-20 22:27:01.163971,health,730
user_64,item_12,2025-03-24 18:41:01.163977,tech,772
user_21,item_8,2025-03-28 07:04:01.163983,health,792
user_89,item_7,2025-04-03 23:41:01.163988,finance,719
user_59,item_19,2025-03-30 22:55:01.163994,finance,554
user_15,item_17,2025-03-27 19:21:01.163999,health,791
user_68,item_17,2025-04-15 01:21:01.164005,finance,306
user_90,item_19,2025-04-06 08:53:01.164011,finance,561
user_90,item_10,2025-03-28 17:00:01.164016,gaming,472
user_7,item_16,2025-03-22 13:36:01.164022,health,91
user_64,item_11,2025-04-02 15:13:01.164028,finance,59
user_53,item_13,2025-04-01 04:55:01.164033,sports,585
user_99,item_5,2025-04-21 01:59:01.164039,finance,173
user_94,item_15,2025-03-23 08:56:01.164045,gaming,612
user_88,item_9,2025-03-29 11:04:01.164051,finance,304
user_40,item_17,2025-03-24 22:11:01.164060,sports,257
user_72,item_11,2025-03-21 15:09:01.164065,health,459
user_15,item_2,2025-04-05 07:46:01.164071,sports,143
user_99,item_4,2025-04-11 12:15:01.164077,health,897
user_13,item_14,2025-04-09 09:04:01.164082,gaming,676
user_80,item_12,2025-03-26 14:28:01.164088,tech,833
user_71,item_7,2025-03-24 18:25:01.164094,tech,649
user_75,item_11,2025-03-26 05:02:01.164099,sports,554
user_62,item_2,2025-04-01 21:04:01.164105,sports,260
user_2,item_1,2025-04-18 13:32:01.164110,health,812
user_89,item_10,2025-03-24 16:23:01.164116,finance,774
user_8,item_12,2025-04-04 08:30:01.164122,finance,457
user_85,item_8,2025-04-17 12:44:01.164127,finance,663
user_7,item_2,2025-04-04 12:29:01.164133,sports,390
user_98,item_14,2025-03-27 21:29:01.164138,health,548
user_66,item_2,2025-03-25 00:17:01.164144,sports,403
user_17,item_19,2025-04-06 11:37:01.164152,tech,558
user_4,item_14,2025-04-13 13:34:01.164158,sports,326
user_53,item_3,2025-03-21 13:04:01.164163,tech,798
user_32,item_6,2025-04-07 05:20:01.164169,health,412
user_79,item_6,2025-04-08 15:05:01.164174,finance,63
user_35,item_6,2025-03-24 11:53:01.164180,tech,403
user_51,item_16,2025-04-12 05:21:01.164186,sports,611
user_24,item_20,2025-04-20 21:37:01.164194,gaming,341
user_74,item_17,2025-04-07 14:42:01.164200,finance,459
user_93,item_17,2025-04-13 22:17:01.164208,finance,711
user_10,item_10,2025-04-16 11:10:01.164213,tech,652
user_49,item_3,2025-04-01 06:36:01.164219,sports,128
user_54,item_13,2025-04-15 14:27:01.164224,tech,221
user_46,item_2,2025-03-24 13:16:01.164230,sports,592
user_59,item_13,2025-03-28 22:56:01.164236,gaming,422
user_78,item_6,2025-03-29 09:46:01.164241,sports,303
user_74,item_18,2025-04-04 17:06:01.164247,health,619
user_5,item_13,2025-04-16 13:07:01.164253,health,682
user_39,item_3,2025-03-27 00:34:01.164258,sports,402
user_53,item_3,2025-03-26 17:20:01.164264,finance,817
user_92,item_3,2025-04-14 04:29:01.164270,finance,873
user_50,item_16,2025-04-14 02:00:01.164275,finance,333
user_54,item_17,2025-03-29 04:32:01.164281,tech,524
user_2,item_2,2025-04-07 23:03:01.164287,health,425
user_13,item_13,2025-04-15 17:01:01.164292,finance,713
user_4,item_3,2025-04-04 06:34:01.164298,sports,730
user_95,item_5,2025-03-23 01:07:01.164303,sports,897
user_33,item_1,2025-03-29 14:13:01.164309,tech,194
user_88,item_13,2025-04-08 10:11:01.164314,tech,716
user_54,item_10,2025-04-06 22:23:01.164320,sports,370
user_61,item_11,2025-04-12 07:20:01.164328,finance,385
user_9,item_9,2025-04-02 06:17:01.164334,sports,332
user_29,item_18,2025-04-19 06:16:01.164339,gaming,272
user_76,item_12,2025-04-06 12:51:01.164345,gaming,650
user_91,item_1,2025-04-04 13:56:01.164351,sports,119
user_78,item_18,2025-03-31 14:59:01.164357,sports,701
user_80,item_1,2025-04-10 21:26:01.164362,tech,746
user_15,item_20,2025-04-01 15:28:01.164368,sports,831
user_15,item_20,2025-03-25 08:05:01.164376,gaming,691
user_34,item_20,2025-03-31 05:41:01.164382,gaming,558
user_30,item_1,2025-04-11 02:01:01.164387,gaming,542
user_35,item_18,2025-03-25 13:36:01.164393,tech,209
user_78,item_1,2025-04-14 13:35:01.164398,sports,326
user_58,item_2,2025-04-06 02:23:01.164404,sports,293
user_7,item_11,2025-03-27 01:57:01.164410,tech,299
user_58,item_1,2025-04-05 08:20:01.164415,sports,759
user_74,item_10,2025-04-19 21:29:01.164421,gaming,478
user_64,item_5,2025-04-18 22:49:01.164426,gaming,518
user_82,item_16,2025-04-19 17:15:01.164432,health,257
user_19,item_15,2025-04-12 16:55:01.164438,health,888
user_62,item_10,2025-04-15 00:27:01.164444,tech,412
user_78,item_2,2025-04-05 18:04:01.164449,sports,874
user_97,item_14,2025-04-03 14:40:01.164455,gaming,586
user_100,item_8,2025-03-24 20:20:01.164465,tech,352
user_66,item_18,2025-04-20 04:38:01.164471,finance,545
user_93,item_19,2025-04-04 13:48:01.164477,health,374
user_10,item_3,2025-04-08 07:27:01.164482,sports,869
user_41,item_16,2025-03-30 08:17:01.164488,health,563
user_100,item_16,2025-04-05 15:52:01.164494,health,668
user_36,item_5,2025-03-25 20:08:01.164500,finance,426
user_12,item_9,2025-04-12 12:36:01.164505,finance,598
user_62,item_5,2025-03-23 08:15:01.164511,tech,183
user_14,item_9,2025-04-08 03:51:01.164517,tech,768
user_52,item_13,2025-04-05 11:01:01.164522,gaming,553
user_70,item_7,2025-03-22 02:14:01.164528,health,499
user_98,item_17,2025-03-31 13:49:01.164534,sports,717
user_3,item_7,2025-04-16 08:16:01.164540,sports,231
user_54,item_9,2025-04-08 14:44:01.164545,health,401
user_19,item_1,2025-04-03 09:37:01.164551,sports,312
user_54,item_9,2025-04-19 20:42:01.164556,finance,484
user_4,item_17,2025-04-03 12:41:01.164562,tech,111
user_39,item_4,2025-04-02 03:42:01.164568,tech,75
user_40,item_10,2025-04-03 02:14:01.164575,gaming,692
user_59,item_15,2025-04-14 06:54:01.164581,tech,106
user_83,item_11,2025-03-23 12:02:01.164587,tech,147
user_52,item_10,2025-04-05 01:20:01.164592,gaming,535
user_18,item_5,2025-03-27 18:30:01.164601,tech,211
user_33,item_11,2025-04-15 21:50:01.164606,sports,477
user_1,item_19,2025-04-17 20:30:01.164612,health,530
user_48,item_5,2025-03-26 22:52:01.164618,health,885
user_80,item_2,2025-04-18 01:09:01.164623,tech,538
user_12,item_17,2025-03-24 13:23:01.164628,health,779
user_14,item_3,2025-03-31 07:04:01.164634,health,108
user_94,item_12,2025-03-22 13:38:01.164640,tech,327
user_25,item_16,2025-04-14 06:02:01.164648,gaming,271
user_56,item_20,2025-04-14 07:23:01.164653,sports,170
user_17,item_2,2025-04-20 20:45:01.164659,finance,436
user_83,item_1,2025-03-23 08:35:01.164665,sports,173
user_17,item_13,2025-04-05 02:29:01.164670,sports,204
user_20,item_1,2025-03-23 17:09:01.164676,tech,498
user_71,item_7,2025-04-20 22:52:01.164682,sports,561
user_36,item_16,2025-04-07 03:28:01.164687,sports,865
user_65,item_12,2025-04-06 19:02:01.164693,gaming,531
user_27,item_14,2025-04-04 18:51:01.164699,tech,313
user_60,item_10,2025-04-18 06:48:01.164705,health,119
user_36,item_4,2025-04-05 22:13:01.164710,sports,120
user_79,item_1,2025-03-27 03:41:01.164716,tech,747
user_42,item_12,2025-04-05 13:39:01.164722,gaming,598
user_36,item_10,2025-04-16 06:20:01.164728,gaming,311
user_91,item_19,2025-03-26 16:20:01.164736,tech,399
user_80,item_11,2025-04-14 04:58:01.164742,gaming,794
user_34,item_14,2025-04-10 00:58:01.164748,finance,598
user_90,item_16,2025-03-31 16:13:01.164753,finance,126
user_14,item_2,2025-03-24 22:48:01.164759,gaming,394
user_15,item_17,2025-03-27 08:18:01.164765,tech,584
user_62,item_18,2025-04-12 05:32:01.164770,tech,220
user_52,item_7,2025-04-02 23:38:01.164776,finance,676
user_7,item_14,2025-04-19 13:07:01.164781,gaming,835
user_7,item_2,2025-03-28 12:48:01.164787,gaming,384
user_1,item_8,2025-04-19 15:33:01.164793,gaming,857
user_5,item_3,2025-04-18 23:47:01.164798,health,233
user_95,item_19,2025-04-12 12:14:01.164804,tech,467
user_26,item_15,2025-04-08 18:31:01.164810,tech,249
user_6,item_19,2025-03-27 23:57:01.164815,sports,361
user_95,item_4,2025-04-01 04:53:01.164821,health,520
user_94,item_12,2025-03-25 10:43:01.164826,finance,811
user_42,item_15,2025-04-17 06:25:01.164832,sports,318
user_82,item_13,2025-03-24 09:09:01.164837,finance,746
user_55,item_10,2025-04-03 23:29:01.164843,finance,708
user_10,item_10,2025-04-03 12:24:01.164849,health,310
user_56,item_19,2025-04-02 23:10:01.164854,finance,314
user_100,item_2,2025-04-19 14:57:01.164860,health,763
user_8,item_14,2025-04-02 12:17:01.164868,health,172
user_65,item_4,2025-04-02 05:06:01.164873,finance,466
user_62,item_5,2025-04-05 17:05:01.164879,finance,366
user_42,item_19,2025-04-02 22:14:01.164885,gaming,388
user_71,item_5,2025-04-06 11:18:01.164891,health,257
user_36,item_10,2025-04-08 07:43:01.164896,finance,292
user_4,item_18,2025-04-15 10:03:01.164902,sports,702
user_12,item_4,2025-04-08 22:26:01.164908,tech,365
user_17,item_20,2025-04-15 17:48:01.164913,tech,111
user_3,item_17,2025-03-24 08:14:01.164919,finance,203
user_35,item_18,2025-04-20 10:46:01.164925,health,785
user_69,item_8,2025-04-02 16:20:01.164930,finance,450
user_93,item_8,2025-04-05 23:29:01.164936,health,112
user_45,item_12,2025-04-05 17:24:01.164944,health,765
user_79,item_2,2025-03-23 23:21:01.164949,tech,295
user_39,item_5,2025-03-27 08:31:01.164955,gaming,348
user_34,item_3,2025-04-08 03:22:01.164961,health,857
user_2,item_5,2025-04-21 10:53:01.164966,gaming,800
user_55,item_12,2025-04-15 19:59:01.164972,health,304
user_90,item_13,2025-04-02 12:56:01.164977,tech,478
user_31,item_10,2025-04-09 17:41:01.164984,finance,89
user_44,item_6,2025-04-17 15:44:01.164989,health,134
user_46,item_3,2025-04-07 06:40:01.164995,sports,200
user_17,item_6,2025-04-11 14:49:01.165004,sports,745
user_63,item_19,2025-04-06 14:13:01.165010,finance,213
user_82,item_8,2025-04-11 13:08:01.165016,tech,288
user_58,item_19,2025-04-12 05:46:01.165021,health,672
user_77,item_12,2025-03-25 22:25:01.165027,sports,548
user_11,item_19,2025-04-12 05:04:01.165033,health,854
user_2,item_20,2025-03-31 20:16:01.165038,sports,86
user_28,item_19,2025-03-22 18:44:01.165044,health,80
user_87,item_15,2025-03-27 05:13:01.165050,gaming,97
user_41,item_10,2025-04-05 15:21:01.165055,gaming,646
user_52,item_10,2025-03-29 11:08:01.165061,tech,833
user_71,item_11,2025-03-28 21:53:01.165066,gaming,367
user_78,item_10,2025-04-16 00:02:01.165072,sports,223
user_67,item_4,2025-04-02 20:20:01.165077,gaming,480
user_13,item_11,2025-04-16 15:23:01.165083,gaming,696
user_74,item_4,2025-04-15 11:32:01.165088,tech,170
user_60,item_5,2025-04-17 01:46:01.165094,tech,445
user_32,item_7,2025-04-13 18:42:01.165100,sports,504
user_44,item_19,2025-04-01 21:51:01.165111,tech,791
user_34,item_15,2025-03-24 22:16:01.165122,tech,297
user_58,item_3,2025-04-21 02:22:01.165129,finance,331
user_41,item_3,2025-04-19 07:46:01.165137,tech,459
user_64,item_6,2025-03-29 18:13:01.165144,gaming,468
user_100,item_2,2025-04-12 06:31:01.165164,finance,382
user_19,item_9,2025-03-27 18:07:01.165172,tech,234
user_98,item_16,2025-03-26 01:09:01.165177,sports,163
user_100,item_18,2025-04-02 22:48:01.165182,sports,685
user_5,item_4,2025-04-13 19:01:01.165186,sports,316
user_47,item_5,2025-04-05 16:13:01.165191,health,709
user_36,item_17,2025-04-16 15:19:01.165196,finance,92
user_27,item_3,2025-04-11 06:04:01.165200,tech,364
user_100,item_5,2025-04-05 03:05:01.165205,health,374
user_18,item_8,2025-04-09 04:25:01.165209,health,849
user_10,item_5,2025-04-07 21:56:01.165214,finance,114
user_53,item_1,2025-04-16 20:54:01.165219,tech,805
user_60,item_6,2025-03-22 08:28:01.165223,sports,777
user_72,item_17,2025-04-17 02:47:01.165228,finance,350
user_85,item_6,2025-04-06 16:22:01.165233,tech,206
user_79,item_18,2025-03-30 21:10:01.165237,health,35
user_21,item_2,2025-04-17 13:09:01.165242,health,782
user_67,item_14,2025-04-07 08:46:01.165246,health,50
user_26,item_8,2025-04-12 07:18:01.165251,tech,735
user_35,item_16,2025-04-19 18:34:01.165255,health,235
user_61,item_20,2025-04-11 08:48:01.165260,finance,59
user_86,item_6,2025-04-05 00:16:01.165264,sports,175
user_32,item_5,2025-04-17 18:54:01.165269,sports,705
user_73,item_2,2025-04-11 00:43:01.165276,gaming,523
user_38,item_10,2025-04-20 11:24:01.165281,finance,58
user_47,item_12,2025-04-02 07:55:01.165285,sports,439
user_100,item_20,2025-04-10 11:41:01.165290,tech,570
user_40,item_16,2025-04-11 11:37:01.165294,health,570
user_10,item_17,2025-04-13 13:11:01.165299,gaming,496
user_39,item_7,2025-03-27 00:58:01.165303,tech,841
user_78,item_16,2025-04-18 03:55:01.165310,tech,719
user_35,item_18,2025-04-14 09:08:01.165315,tech,879
user_64,item_3,2025-04-02 00:40:01.165320,health,774
user_49,item_7,2025-03-22 19:18:01.165325,finance,435
user_53,item_9,2025-04-04 04:30:01.165329,finance,711
user_46,item_3,2025-03-26 22:18:01.165334,gaming,488
user_55,item_18,2025-04-12 18:28:01.165338,sports,559
user_52,item_6,2025-04-12 04:52:01.165343,tech,853
user_15,item_8,2025-04-20 00:38:01.165350,sports,666
user_15,item_2,2025-04-06 12:34:01.165354,tech,610
user_37,item_5,2025-04-15 04:53:01.165359,tech,111
user_66,item_7,2025-03-27 11:20:01.165364,tech,558
user_84,item_16,2025-04-04 00:06:01.165369,finance,659
user_5,item_12,2025-04-14 05:58:01.165374,tech,76
user_43,item_6,2025-04-06 13:27:01.165379,health,309
user_6,item_12,2025-04-09 14:29:01.165383,tech,625
user_97,item_12,2025-03-24 10:19:01.165390,health,124
user_11,item_2,2025-04-08 04:55:01.165395,tech,165
user_24,item_14,2025-04-21 01:16:01.165399,gaming,565
user_50,item_8,2025-04-04 09:25:01.165404,finance,292
user_12,item_5,2025-04-10 18:00:01.165409,finance,360
user_93,item_2,2025-04-12 20:44:01.165413,health,541
user_62,item_5,2025-03-23 03:49:01.165418,gaming,592
user_36,item_16,2025-04-05 17:38:01.165423,gaming,328
user_10,item_19,2025-04-13 19:19:01.165427,tech,746
user_2,item_6,2025-03-22 15:13:01.165432,sports,752
user_78,item_14,2025-04-01 15:41:01.165437,health,335
user_91,item_17,2025-03-31 18:59:01.165441,health,324
user_37,item_8,2025-04-09 05:28:01.165446,gaming,891
user_20,item_13,2025-04-02 16:28:01.165450,sports,85
user_13,item_7,2025-04-11 09:39:01.165455,health,614
user_69,item_9,2025-04-10 22:11:01.165460,tech,846
user_33,item_14,2025-04-16 02:32:01.165464,health,201
user_72,item_5,2025-04-08 20:01:01.165469,tech,60
user_28,item_7,2025-04-06 08:23:01.165473,tech,701
user_46,item_19,2025-04-07 12:33:01.165478,health,816
user_27,item_8,2025-03-22 11:26:01.165483,sports,77
user_61,item_4,2025-04-11 10:17:01.165488,tech,733
user_23,item_18,2025-04-09 17:43:01.165492,finance,698
user_47,item_16,2025-03-30 16:32:01.165500,gaming,551
user_69,item_15,2025-04-10 02:20:01.165504,health,579
user_17,item_4,2025-03-29 23:54:01.165509,sports,636
user_8,item_1,2025-04-10 14:26:01.165513,gaming,694
user_46,item_3,2025-04-01 13:18:01.165518,health,514
user_85,item_4,2025-04-10 21:54:01.165522,finance,642
user_34,item_8,2025-03-22 13:55:01.165527,sports,886
user_79,item_6,2025-03-25 13:48:01.165532,finance,142
user_12,item_18,2025-04-08 03:50:01.165536,sports,606
user_60,item_12,2025-04-19 21:59:01.165540,gaming,94
user_42,item_16,2025-04-10 12:39:01.165545,health,566
user_7,item_11,2025-03-29 15:00:01.165550,finance,704
user_75,item_7,2025-03-28 13:05:01.165554,health,633
user_42,item_17,2025-04-17 02:44:01.165559,gaming,530
user_54,item_6,2025-04-21 10:21:01.165563,tech,562
user_27,item_13,2025-03-29 22:16:01.165568,gaming,253
user_6,item_12,2025-04-04 19:21:01.165575,gaming,635
user_58,item_14,2025-04-07 01:07:01.165580,tech,162
user_22,item_4,2025-04-08 07:14:01.165584,sports,898
user_85,item_8,2025-04-20 21:03:01.165589,finance,570
user_13,item_19,2025-04-13 22:23:01.165594,sports,557
user_78,item_12,2025-04-07 12:41:01.165598,sports,618
user_69,item_13,2025-04-05 17:33:01.165602,health,758
user_77,item_17,2025-04-18 22:14:01.165609,gaming,548
user_52,item_7,2025-04-10 20:49:01.165616,sports,333
user_92,item_4,2025-03-28 19:49:01.165621,sports,513
user_30,item_14,2025-04-09 02:22:01.165625,gaming,424
user_71,item_7,2025-04-03 02:42:01.165630,sports,358
user_89,item_19,2025-04-11 10:53:01.165635,health,796
user_56,item_20,2025-04-02 09:06:01.165639,sports,82
user_31,item_19,2025-03-27 08:48:01.165644,gaming,811
user_14,item_1,2025-03-30 07:14:01.165648,finance,236
user_40,item_9,2025-04-02 05:54:01.165653,finance,353
user_84,item_17,2025-03-28 12:50:01.165658,gaming,402
user_70,item_11,2025-04-05 23:55:01.165663,tech,859
user_40,item_9,2025-04-12 03:15:01.165667,sports,315
user_67,item_13,2025-04-16 15:49:01.165672,tech,317
user_55,item_2,2025-03-29 06:30:01.165677,health,243
user_59,item_2,2025-04-09 02:43:01.165681,gaming,279
user_51,item_2,2025-03-25 00:16:01.165686,health,507
user_94,item_18,2025-04-18 11:31:01.165690,tech,776
user_15,item_14,2025-04-11 22:31:01.165695,tech,862
user_93,item_8,2025-04-20 02:01:01.165700,tech,371
user_41,item_17,2025-04-06 16:09:01.165704,gaming,898
user_82,item_19,2025-04-14 20:32:01.165709,tech,413
user_39,item_8,2025-04-06 01:22:01.165713,finance,122
user_54,item_10,2025-03-22 15:03:01.165720,health,204
user_21,item_16,2025-04-11 19:02:01.165725,sports,308
user_48,item_16,2025-04-09 01:26:01.165730,tech,309
user_57,item_13,2025-04-18 05:11:01.165735,finance,184
user_63,item_1,2025-04-13 08:06:01.165740,sports,594
user_40,item_19,2025-03-31 08:37:01.165744,sports,269
user_96,item_7,2025-03-26 09:42:01.165749,sports,74
user_78,item_12,2025-03-27 00:04:01.165754,health,245
user_82,item_20,2025-04-08 02:36:01.165758,health,545
user_25,item_5,2025-04-17 17:13:01.165763,gaming,54
user_98,item_4,2025-04-09 02:03:01.165767,health,133
user_78,item_18,2025-04-21 04:32:01.165772,tech,158
user_31,item_17,2025-04-06 09:42:01.165776,health,846
user_96,item_3,2025-04-05 00:35:01.165781,finance,600
user_49,item_6,2025-04-02 05:47:01.165786,health,346
user_35,item_6,2025-04-09 23:00:01.165791,gaming,173
user_76,item_10,2025-03-23 23:55:01.165796,tech,43
user_56,item_4,2025-04-02 00:11:01.165800,finance,247
user_14,item_1,2025-04-17 22:25:01.165805,tech,276
user_33,item_7,2025-03-23 09:03:01.165810,finance,283
user_24,item_16,2025-04-13 15:35:01.165815,tech,63
user_7,item_18,2025-04-21 05:59:01.165819,health,431
user_42,item_10,2025-04-02 11:25:01.165824,gaming,669
user_53,item_3,2025-04-08 06:15:01.165831,sports,544
user_32,item_1,2025-03-26 22:15:01.165836,health,350
user_97,item_19,2025-04-01 00:15:01.165841,sports,396
user_65,item_8,2025-04-14 06:37:01.165845,gaming,370
user_32,item_4,2025-03-26 07:03:01.165850,sports,136
user_60,item_20,2025-04-08 17:08:01.165855,health,490
user_8,item_8,2025-04-02 09:03:01.165859,health,383
user_74,item_8,2025-04-04 07:36:01.165864,health,900
user_77,item_17,2025-03-25 03:23:01.165868,sports,40
user_67,item_2,2025-03-24 22:47:01.165873,finance,681
user_42,item_20,2025-04-17 23:40:01.165877,tech,558
user_11,item_14,2025-03-30 02:02:01.165882,gaming,237
user_43,item_5,2025-03-30 19:41:01.165887,finance,475
user_42,item_3,2025-04-19 03:37:01.165891,tech,851
user_99,item_10,2025-04-11 05:12:01.165896,health,396
user_34,item_20,2025-03-28 09:47:01.165901,sports,378
user_3,item_19,2025-04-20 06:26:01.165905,health,721
user_37,item_5,2025-04-15 07:41:01.165910,gaming,498
user_99,item_17,2025-03-28 22:43:01.165917,tech,817
user_45,item_4,2025-04-08 21:09:01.165921,health,620
user_55,item_14,2025-04-13 22:33:01.165926,health,612
user_26,item_14,2025-03-25 15:41:01.165931,tech,82
user_7,item_15,2025-04-17 06:33:01.165935,health,285
user_65,item_14,2025-04-14 07:51:01.165942,gaming,183
user_86,item_18,2025-03-23 03:32:01.165947,health,897
user_87,item_2,2025-03-23 16:34:01.165951,health,542
user_21,item_7,2025-04-15 13:08:01.165956,finance,288
user_14,item_14,2025-04-13 11:00:01.165961,gaming,275
user_100,item_5,2025-04-14 18:29:01.165965,finance,486
user_5,item_7,2025-04-08 10:03:01.165970,tech,825
user_3,item_1,2025-04-09 16:04:01.165979,gaming,536
user_53,item_3,2025-04-21 07:40:01.165984,gaming,144
user_53,item_20,2025-04-10 05:06:01.165988,health,352
user_90,item_8,2025-04-10 22:46:01.165993,tech,208
user_88,item_10,2025-04-05 09:49:01.165998,finance,348
user_59,item_3,2025-03-21 18:23:01.166002,sports,482
user_90,item_3,2025-04-03 15:48:01.166007,health,810
user_74,item_19,2025-04-09 06:34:01.166012,tech,900
user_86,item_8,2025-04-17 11:43:01.166017,health,31
user_9,item_13,2025-03-31 21:30:01.166021,tech,201
user_43,item_12,2025-04-18 02:34:01.166026,tech,37
user_58,item_1,2025-04-02 20:15:01.166031,tech,875
user_36,item_13,2025-03-30 12:22:01.166036,gaming,303
user_30,item_16,2025-04-14 02:18:01.166040,health,760
user_22,item_5,2025-04-10 05:36:01.166045,finance,721
user_9,item_20,2025-04-06 14:45:01.166050,sports,456
user_87,item_20,2025-03-29 06:43:01.166056,tech,507
user_31,item_2,2025-04-05 13:37:01.166061,finance,733
user_70,item_16,2025-03-23 09:06:01.166065,gaming,470
user_40,item_13,2025-03-26 01:02:01.166070,sports,267
user_52,item_1,2025-03-23 19:16:01.166076,sports,148
user_100,item_20,2025-03-26 04:25:01.166080,tech,587
user_5,item_18,2025-03-27 18:27:01.166085,sports,871
user_4,item_7,2025-03-29 02:33:01.166090,finance,212
user_61,item_20,2025-04-08 11:39:01.166094,sports,650
user_54,item_8,2025-04-14 07:41:01.166099,finance,316
user_79,item_1,2025-04-09 03:12:01.166103,gaming,447
user_58,item_9,2025-04-17 23:35:01.166108,health,98
user_84,item_7,2025-03-24 03:03:01.166113,tech,767
user_4,item_8,2025-03-24 00:01:01.166117,tech,419
user_63,item_2,2025-04-16 15:17:01.166122,health,561
user_10,item_5,2025-04-08 00:39:01.166127,tech,494
user_16,item_14,2025-03-25 01:22:01.166131,sports,450
user_10,item_9,2025-03-31 17:37:01.166136,sports,583
user_9,item_11,2025-03-26 08:29:01.166141,gaming,461
user_78,item_14,2025-04-20 01:15:01.166145,finance,715
user_2,item_10,2025-04-06 14:21:01.166152,gaming,770
user_63,item_5,2025-04-15 08:58:01.166157,tech,475
user_90,item_15,2025-03-25 11:23:01.166162,finance,612
user_78,item_2,2025-04-06 23:49:01.166169,health,279
user_87,item_4,2025-04-01 15:53:01.166173,health,895
user_44,item_1,2025-03-23 02:47:01.166178,gaming,896
user_5,item_3,2025-04-18 06:05:01.166182,health,574
user_36,item_1,2025-04-11 09:03:01.166187,gaming,200
user_79,item_10,2025-03-27 18:56:01.166191,gaming,801
user_89,item_11,2025-03-30 22:06:01.166196,tech,55
user_11,item_12,2025-04-11 03:09:01.166200,sports,872
user_34,item_19,2025-03-23 18:18:01.166205,tech,784
user_75,item_3,2025-04-17 09:46:01.166209,sports,454
user_61,item_1,2025-04-20 04:32:01.166214,health,57
user_33,item_13,2025-04-10 23:12:01.166218,sports,439
user_35,item_9,2025-03-31 08:46:01.166225,finance,800
user_5,item_6,2025-04-18 05:30:01.166230,health,155
user_27,item_17,2025-03-29 21:26:01.166235,health,455
user_70,item_14,2025-03-31 20:16:01.166240,health,394
user_71,item_13,2025-04-11 08:59:01.166244,sports,876
user_61,item_9,2025-04-13 14:41:01.166249,tech,66
user_27,item_4,2025-04-10 07:57:01.166253,health,748
user_58,item_14,2025-04-09 13:45:01.166258,health,710
user_40,item_5,2025-03-30 20:26:01.166263,health,249
user_36,item_16,2025-04-09 13:43:01.166267,tech,331
user_29,item_7,2025-04-18 15:51:01.166272,sports,821
user_59,item_2,2025-04-05 16:45:01.166279,tech,809
user_65,item_13,2025-03-21 14:20:01.166283,health,292
user_82,item_5,2025-03-30 23:15:01.166288,tech,448
user_64,item_11,2025-04-20 23:38:01.166293,sports,285
user_30,item_1,2025-03-28 21:03:01.166297,sports,73
user_12,item_16,2025-04-04 14:36:01.166302,gaming,437
user_53,item_14,2025-04-15 11:19:01.166307,sports,878
user_12,item_12,2025-03-23 05:41:01.166311,tech,646
user_17,item_8,2025-04-18 23:32:01.166316,finance,251
user_14,item_17,2025-04-08 23:00:01.166320,sports,155
user_84,item_15,2025-03-22 15:21:01.166325,finance,608
user_91,item_6,2025-03-21 20:43:01.166330,tech,673
user_16,item_9,2025-03-24 18:45:01.166334,finance,850
user_98,item_14,2025-04-03 18:13:01.166339,tech,421
user_82,item_4,2025-04-03 09:01:01.166343,tech,274
user_64,item_10,2025-04-04 02:57:01.166348,finance,490
